"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Breon Hayward","LB","13","61","47","108","8","1.5","0","0","","0","3","1","0","1","0","","texas-el-paso","2021"
"2","Tyrice Knight","LB","13","59","43","102","9","2.0","1","0","0.0","0","3","1","3","0","2","","texas-el-paso","2021"
"3","Dennis Barnes","DB","13","42","17","59","5","1.0","2","27","13.5","0","3","0","0","0","1","","texas-el-paso","2021"
"4","Dy'vonne Inyang","DB","11","35","22","57","3","1.0","3","28","9.3","0","7","1","2","0","0","","texas-el-paso","2021"
"5","Tyson Wilson","DB","12","31","17","48","1","0.0","1","0","0.0","0","5","0","0","0","0","","texas-el-paso","2021"
"6","Praise Amaewhule","DE","13","22","17","39","13","5.5","0","0","","0","7","0","0","0","3","","texas-el-paso","2021"
"7","Keenan Stewart","DT","13","14","21","35","7","2.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"8","Josh Caldwell","DB","12","25","10","35","1","0.0","0","0","","0","5","0","0","0","0","","texas-el-paso","2021"
"9","Jadrian Taylor","DE","13","19","14","33","8","6.5","0","0","","0","1","0","0","0","0","","texas-el-paso","2021"
"10","Walter Neil Jr.","CB","12","21","11","32","2","0.5","0","0","","0","2","0","0","0","0","","texas-el-paso","2021"
"11","Torrey Richardson","CB","13","20","6","26","2","1.0","1","0","0.0","0","8","0","0","0","0","","texas-el-paso","2021"
"12","Kelton Moss","DT","12","8","15","23","1","0.0","0","0","","0","1","1","0","0","0","","texas-el-paso","2021"
"13","Ty'reke James","S","12","14","9","23","2","0.0","0","0","","0","2","0","0","0","0","","texas-el-paso","2021"
"14","Justin Prince","DB","5","11","7","18","1","0.0","0","0","","0","2","0","0","0","1","","texas-el-paso","2021"
"15","Blake Thompson","DE","13","10","7","17","3","1.0","0","0","","0","2","1","0","0","1","","texas-el-paso","2021"
"16","Josh Ortega","DE","11","7","9","16","1","1.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"17","Gary Theard","LB","13","4","12","16","1","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"18","Deylon Williams","DE","13","8","6","14","3","1.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"19","Trejon Hugue","S","13","6","7","13","1","0.0","0","0","","0","1","0","0","0","0","","texas-el-paso","2021"
"20","Tevita Tafuna","DT","11","4","7","11","2","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"21","Sione Tonga'uiha","DE","13","3","8","11","2","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"22","McKel Broussard","DB","13","7","4","11","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"23","Jalen Rudolph","DT","11","4","5","9","4","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"24","James Neal","LB","12","2","2","4","1","1.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"25","Elijah Robinson","DE","10","0","4","4","1","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"26","Deshaun Trotter","S","11","2","2","4","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"27","Cal Wallerstedt","LB","10","1","2","3","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"28","Connor Helsius","LB","4","2","1","3","0","0.0","0","0","","0","1","1","0","0","0","","texas-el-paso","2021"
"29","Michael Ike","DT","6","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"30","Darta Lee","OL","13","2","0","2","0","0.0","0","0","","0","0","0","0","0","1","","texas-el-paso","2021"
"31","Trent Thompson","TE","13","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"32","Walter Dawn","WR","2","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"33","Zuri Henry","OL","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"34","Nick Ast","WR","13","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"35","Justin Garrett","WR","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"36","Jostein Clarke","WR","4","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"37","John Burris III","CB","4","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"38","Jakolby Longino","QB","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"39","Jacob Cowing","WR","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"40","Gavin Hardison","QB","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"41","Gavin Baechle","K","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"42","Elijah Klein","OL","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"43","Dresden McIver-Brown","DT","2","1","0","1","1","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"44","Darius Baptist","DB","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
"45","Carrington Mitchell","DB","5","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","texas-el-paso","2021"
