"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Reed Blankenship","S","13","75","35","110","10","1.0","1","0","0.0","0","9","3","90","1","2","","middle-tennessee-state","2021"
"2","Gregory Grate Jr.","S","13","59","30","89","1","0.0","3","3","1.0","0","4","0","0","0","3","","middle-tennessee-state","2021"
"3","DQ Thomas","LB","12","54","35","89","17","5.0","2","43","21.5","1","3","1","0","0","1","","middle-tennessee-state","2021"
"4","Jurriente Davis","LB","12","32","36","68","6","3.0","0","0","","0","2","2","0","0","0","","middle-tennessee-state","2021"
"5","Jordan Ferguson","DE","13","30","28","58","18","9.0","0","0","","0","1","2","0","1","3","","middle-tennessee-state","2021"
"6","Teldrick Ross","S","12","38","10","48","2","0.0","1","44","44.0","1","12","1","0","0","0","","middle-tennessee-state","2021"
"7","Jonathan Butler","LB","10","21","25","46","3","0.0","0","0","","0","0","0","0","0","1","","middle-tennessee-state","2021"
"8","Johnathan Butler","","10","21","25","46","3","0.0","0","0","","0","0","0","0","0","1","","middle-tennessee-state","2021"
"9","Quincy Riley","CB","9","24","9","33","5","1.5","5","153","30.6","1","9","0","0","0","0","","middle-tennessee-state","2021"
"10","Richard Kinley","DE","13","15","17","32","4","1.5","0","0","","0","2","1","0","0","0","","middle-tennessee-state","2021"
"11","Zaylin Wood","DT","13","12","17","29","4","0.5","1","0","0.0","0","0","1","0","0","0","","middle-tennessee-state","2021"
"12","Tra Fluellen","S","13","15","14","29","1","1.0","0","0","","0","0","0","0","0","0","","middle-tennessee-state","2021"
"13","Raquan Hartley","LB","13","19","9","28","3","1.0","0","0","","0","0","0","0","0","1","","middle-tennessee-state","2021"
"14","Cody Smith","LB","13","13","14","27","2","1.0","0","0","","0","2","0","0","0","2","","middle-tennessee-state","2021"
"15","Decorian Patterson","CB","13","17","10","27","0","0.0","1","33","33.0","0","7","1","0","0","0","","middle-tennessee-state","2021"
"16","Jorden Starling","DE","13","9","11","20","3","1.0","0","0","","0","0","0","0","0","1","","middle-tennessee-state","2021"
