"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Qwuantrezz Knight","DB","12","48","18","66","8","2.5","0","0","","0","3","0","0","0","1","","ucla","2021"
"2","Jordan Genmark-Heath","LB","12","23","32","55","5","3.5","1","20","20.0","0","2","2","20","0","0","","ucla","2021"
"3","Mitchell Agude","LB","12","25","29","54","6","2.0","0","0","","0","3","1","0","0","4","","ucla","2021"
"4","Quentin Lake","DB","11","40","14","54","2","0.0","3","23","7.7","0","6","0","0","0","0","","ucla","2021"
"5","Stephan Blaylock","DB","12","33","20","53","3","0.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"6","Caleb Johnson","LB","11","28","17","45","0","0.0","1","34","34.0","0","3","0","0","0","0","","ucla","2021"
"7","Bo Calvert","LB","12","18","20","38","8","4.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"8","Cameron Johnson","DB","12","26","10","36","1","0.0","1","2","2.0","0","3","0","0","0","0","","ucla","2021"
"9","Ale Kaho","LB","11","18","14","32","6","3.0","0","0","","0","1","0","0","0","1","","ucla","2021"
"10","Otito Ogbonnia","DL","12","14","16","30","5","2.0","0","0","","0","1","1","0","0","1","","ucla","2021"
"11","Martell Irby","DB","12","18","10","28","6","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"12","Jay Shaw","DB","12","22","5","27","2","0.0","3","21","7.0","0","5","1","24","0","1","","ucla","2021"
"13","Kain Medrano","LB","10","16","9","25","1","0.0","0","0","","0","1","1","0","0","0","","ucla","2021"
"14","Datona Jackson","DL","12","11","13","24","5","3.5","1","11","11.0","0","1","0","0","0","0","","ucla","2021"
"15","Carl Jones","LB","12","13","10","23","3","0.5","0","0","","0","0","0","0","0","1","","ucla","2021"
"16","Devin Kirkwood","DB","12","15","8","23","1","0.0","1","0","0.0","0","0","0","0","0","1","","ucla","2021"
"17","Obi Eboh","DB","12","11","12","23","0","0.0","0","0","","0","3","0","0","0","0","","ucla","2021"
"18","JonJon Vaughns","LB","12","12","6","18","1","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"19","Mo Osling III","DB","8","14","3","17","0","0.0","0","0","","0","2","0","0","0","0","","ucla","2021"
"20","Odua Isibo","DL","8","8","6","14","5","2.0","0","0","","0","0","0","0","0","1","","ucla","2021"
"21","Odua Isibor","","12","8","6","14","4","2.0","0","0","","0","0","0","0","0","1","","ucla","2021"
"22","Kenny Churchwell III","DB","12","7","6","13","0","0.0","1","33","33.0","0","0","0","0","0","0","","ucla","2021"
"23","DJ Warnell","DB","10","7","2","9","0","0.0","0","0","","0","2","0","0","0","1","","ucla","2021"
"24","Jay Toia","DL","12","7","1","8","0","0.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"25","Tia Savea","DL","11","4","3","7","0","0.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"26","Myles Jackson","LB","7","5","1","6","1","1.0","0","0","","0","0","1","0","0","0","","ucla","2021"
"27","Alex Johnson","DB","10","4","1","5","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"28","John Humphrey","DB","8","5","0","5","0","0.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"29","Tyler Manoa","DL","11","3","2","5","1","1.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"30","Devin Aupiu","LB","6","2","3","5","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"31","Joquarri Price","LB","12","3","1","4","0","0.0","0","0","","0","1","0","0","0","0","","ucla","2021"
"32","Ethan Fernea","RB","11","4","0","4","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"33","Shea Pitts","LB","6","3","0","3","1","1.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"34","Elisha Guidry","DB","5","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"35","Damian Sellers","LB","8","0","2","2","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"36","Zach Charbonnet","RB","12","1","0","1","0","0.0","0","0","","0","0","1","0","0","0","","ucla","2021"
"37","Adam Cohen","LB","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"38","William Nimmo Jr.","DB","3","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"39","RJ Lopez","K","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"40","Martin Andrus","DL","2","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"41","Jeremiah Trojan","LB","8","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"42","Jelani Warren","DB","1","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"43","Jack Landherr IV","LS","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"44","Greg Dulcich","TE","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"45","DJ Justice","WR","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"46","Colson Yankoff","WR","5","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"47","Brittain Brown","RB","10","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","ucla","2021"
"48","Jon Gaines","OL","12","0","0","0","0","0.0","0","0","","0","0","1","0","0","0","","ucla","2021"
