"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Jaxen Turner","DB","11","54","25","79","2","1.0","2","48","24.0","0","1","2","47","0","2","","arizona","2022"
"2","Jerry Roberts","LB","12","34","44","78","3","0.0","0","0","","0","1","1","0","0","1","","arizona","2022"
"3","Christian Young","DB","12","47","29","76","7","0.5","0","0","","0","2","1","0","0","0","","arizona","2022"
"4","Christian Roland-Wallace","DB","12","42","16","58","0","0.0","0","0","","0","6","0","0","0","2","","arizona","2022"
"5","Jacob Manu","LB","12","27","27","54","4","1.0","0","0","","0","1","0","0","0","0","","arizona","2022"
"6","Hunter Echols","LB","12","26","28","54","9","4.5","0","0","","0","3","2","0","0","2","","arizona","2022"
"7","Jalen Harris","DL","12","21","30","51","7","3.0","0","0","","0","3","0","0","0","1","","arizona","2022"
"8","Gunner Maldonado","DB","11","26","22","48","2","0.0","0","0","","0","1","0","0","0","3","","arizona","2022"
"9","Treydan Stukes","DB","11","30","12","42","4","0.0","1","11","11.0","0","5","0","0","0","0","","arizona","2022"
"10","Isaiah Taylor","DB","11","20","20","40","1","0.0","0","0","","0","2","0","0","0","0","","arizona","2022"
"11","Kyon Barrs","DL","12","18","21","39","5","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"12","DJ Warnell Jr.","S","11","18","8","26","1","0.0","0","0","","0","1","1","0","0","0","","arizona","2022"
"13","Kolbe Cage","LB","7","12","12","24","0","0.0","0","0","","0","2","1","0","0","0","","arizona","2022"
"14","Paris Shand","DL","9","12","11","23","3","2.5","0","0","","0","0","1","0","0","2","","arizona","2022"
"15","Dion Wilson Jr.","DL","10","7","12","19","1","1.0","0","0","","0","1","0","0","0","0","","arizona","2022"
"16","Ephesians Prysock","CB","10","13","3","16","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"17","Tiaoalii Savea","DL","7","8","6","14","2","0.0","0","0","","0","1","1","18","0","0","","arizona","2022"
"18","Ta'ita'i Uiagalelei","DL","8","7","7","14","1","1.0","0","0","","0","0","1","0","0","0","","arizona","2022"
"19","Russell Davis II","DE","12","7","5","12","2","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"20","Jaydin Young","DB","12","5","5","10","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"21","Jacob Kongaika","DL","9","3","6","9","1","0.5","0","0","","0","0","0","0","0","0","","arizona","2022"
"22","Sterlng Lane II","DE","5","4","4","8","1","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"23","Tacario Davis","DE","5","5","2","7","0","0.0","0","0","","0","1","1","0","0","0","","arizona","2022"
"24","Isaiah Rutherford","CB","5","5","2","7","0","0.0","0","0","","0","2","0","0","0","0","","arizona","2022"
"25","Jeremy Mercier","LB","11","3","3","6","1","0.0","0","0","","0","1","0","0","0","0","","arizona","2022"
"26","Dalton Johnson","DB","11","3","3","6","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"27","Nazar Bombata","RB","12","2","3","5","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"28","Evan Branch-Haynes","DL","4","4","1","5","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"29","Ammon Allen","LB","12","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"30","Kyle Ostendorp","P","12","1","2","3","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"31","Michael Wiley","RB","11","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"32","Jayden De Laura","QB","12","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"33","Jason Harris","LB","1","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"34","Isaiah Ward","DL","3","1","1","2","1","1.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"35","Dorian Singer","WR","12","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"36","Tetairoa McMillan","WR","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"37","Tyler Loop","K","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"38","Will Uhrich","S","6","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"39","Seth MacKellar","LS","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"40","Josh Donovan","OL","12","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"41","Jonah Coleman","RB","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"42","Dante Smith","LB","2","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
"43","Anthony Solomon","LB","6","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","arizona","2022"
