"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Noah Wilder","LB","13","58","53","111","5","0.5","0","0","","0","2","2","0","0","1","","alabama-birmingham","2022"
"2","Tyler Taylor","LB","11","27","45","72","5","1.5","1","16","16.0","0","0","0","0","0","0","","alabama-birmingham","2022"
"3","Jaylen Key","S","13","41","19","60","5","1.0","3","89","29.7","0","1","0","0","0","2","","alabama-birmingham","2022"
"4","Keondre Swoopes","S","12","33","20","53","1","0.0","1","0","0.0","0","4","1","3","0","1","","alabama-birmingham","2022"
"5","Reynard Ellis","LB","13","30","23","53","4","1.5","0","0","","0","2","0","0","0","0","","alabama-birmingham","2022"
"6","Grayson Cash","S","13","27","23","50","2","1.0","3","10","3.3","0","7","0","0","0","0","","alabama-birmingham","2022"
"7","Michael Fairbanks II","DE","13","10","33","43","4","1.5","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"8","Will Boler","S","12","27","13","40","2","0.0","0","0","","0","3","1","0","0","0","","alabama-birmingham","2022"
"9","Kelle Sanders","LB","10","9","27","36","4","3.0","0","0","","0","1","2","0","0","0","","alabama-birmingham","2022"
"10","Devodric Bynum","CB","13","27","8","35","6","1.0","0","0","","0","11","0","0","0","1","","alabama-birmingham","2022"
"11","Drew Tuazama","DL","13","10","23","33","6","5.0","0","0","","0","3","0","0","0","1","","alabama-birmingham","2022"
"12","Fish Mcwilliams","DL","13","16","16","32","6","2.0","0","0","","0","0","1","0","0","0","","alabama-birmingham","2022"
"13","Jackson Bratton","LB","13","19","12","31","0","0.0","0","0","","0","1","0","0","0","0","","alabama-birmingham","2022"
"14","Starling Thomas V","CB","13","20","10","30","1","0.0","0","0","","0","15","0","0","0","0","","alabama-birmingham","2022"
"15","Isaiah Forte","DL","12","11","16","27","2","0.5","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"16","Damien Miller","S","9","12","10","22","1","0.0","0","0","","0","1","1","0","0","3","","alabama-birmingham","2022"
"17","Mac McWilliams","CB","7","11","8","19","1","0.0","1","78","78.0","1","10","0","0","0","0","","alabama-birmingham","2022"
"18","Tyrique Howard","DL","12","9","9","18","1","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"19","Kyle Harrell","LB","11","12","3","15","5","3.5","0","0","","0","0","0","0","0","1","","alabama-birmingham","2022"
"20","CD Daniels","CB","11","8","7","15","1","0.0","0","0","","0","1","0","0","0","0","","alabama-birmingham","2022"
"21","Nikia Eason","LB","12","11","4","15","5","2.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"22","Colby Dempsey","CB","11","11","2","13","0","0.0","0","0","","0","1","0","0","0","0","","alabama-birmingham","2022"
"23","Kevin Penn","DL","9","2","10","12","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"24","Ike Rowell","S","11","5","0","5","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"25","Reise Collier","LB","4","2","2","4","1","1.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"26","Alvino Carbajal III","DL","2","1","2","3","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"27","Tamarious Brown","LB","3","2","1","3","0","0.0","0","0","","0","1","0","0","0","0","","alabama-birmingham","2022"
"28","Reese Burkhardt","K","13","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"29","Damon Miller","S","1","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"30","Michael Moore","DL","2","0","2","2","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"31","Keon Handley Jr.","CB","4","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"32","Jalen Mayala","DE","2","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"33","Terrell McDonald","TE","13","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"34","Codey Martin","S","2","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"35","Xavier Lanier","CB","11","2","0","2","0","0.0","1","7","7.0","0","0","0","0","0","0","","alabama-birmingham","2022"
"36","Luke Percer","WR","9","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"37","Jermaine Brown Jr.","RB","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"38","Gralyn Stokes","DL","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"39","Dylan Hopkins","QB","11","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"40","Tejhaun Palmer","WR","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"41","Trea Shropshire","WR","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"42","A.J. Gates","RB","9","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
"43","Zaire Flournoy","OL","12","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","alabama-birmingham","2022"
