"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Blaze Alldredge","LB","14","58","45","103","18","4.5","0","0","","0","0","0","0","0","1","","missouri","2021"
"2","Martez Manuel","DB","12","60","17","77","8","4.5","1","0","0.0","0","3","0","0","0","1","","missouri","2021"
"3","Isaiah McGuire","DL","14","47","21","68","16","6.0","0","0","","0","1","1","0","0","1","","missouri","2021"
"4","Jaylon Carlies","DB","13","55","13","68","3","0.0","4","51","12.8","0","0","0","0","0","1","","missouri","2021"
"5","Chad Bailey","LB","14","42","22","64","6","1.0","0","0","","0","0","2","0","0","0","","missouri","2021"
"6","Devin Nicholson","LB","14","34","19","53","5","2.0","0","0","","0","0","0","0","0","1","","missouri","2021"
"7","Kris Abrams-Draine","DB","14","31","10","41","1","0.0","3","0","0.0","0","7","1","0","0","0","","missouri","2021"
"8","Shawn Robinson","DB","9","21","18","39","4","1.0","1","0","0.0","0","1","0","0","0","0","","missouri","2021"
"9","Trajan Jeffcoat","DL","14","24","12","36","10","3.5","0","0","","0","1","1","0","1","1","","missouri","2021"
"10","Mekhi Wingo","DL","13","16","17","33","2","1.0","1","40","40.0","1","0","0","0","0","0","","missouri","2021"
"11","Allie Green IV","DB","13","25","6","31","0","0.0","0","0","","0","4","0","0","0","0","","missouri","2021"
"12","Akayleb Evans","DB","11","27","3","30","1","0.0","1","0","0.0","0","6","0","0","0","2","","missouri","2021"
"13","Darius Robinson","DL","11","12","17","29","1","0.0","0","0","","0","1","0","0","0","0","","missouri","2021"
"14","Kobie Whiteside","DL","12","15","9","24","3","1.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"15","Akial Byers","DL","12","16","7","23","4","1.5","0","0","","0","0","0","0","0","0","","missouri","2021"
"16","Jalani Williams","DB","13","10","11","21","2","0.0","0","0","","0","2","0","0","0","0","","missouri","2021"
"17","DJ Jackson","DB","12","13","3","16","1","0.0","0","0","","0","6","0","0","0","0","","missouri","2021"
"18","Realus George Jr.","DL","10","8","5","13","1","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"19","Ennis Rakestraw Jr.","DB","4","10","3","13","0","0.0","0","0","","0","2","0","0","0","0","","missouri","2021"
"20","Stacy Brown","DB","12","7","4","11","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"21","Jamie Pettway","LB","7","6","4","10","1","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"22","Johhny Walker Jr.","DL","7","6","3","9","2","2.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"23","Chris Turner","DL","7","5","4","9","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"24","Jatorian Hansford","DL","11","7","1","8","1","1.0","0","0","","0","1","0","0","0","0","","missouri","2021"
"25","Ishmael Burdine","DB","5","6","1","7","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"26","Arden Walker","DL","4","3","2","5","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"27","Chris Shearin","DB","9","3","0","3","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"28","Tyler Badie","RB","12","3","0","3","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"29","Daylan Carnell","DB","5","3","0","3","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"30","Javian Hester","WR","14","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"31","Chritauskie Dove","WR","14","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"32","Brady Cook","QB","6","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"33","Daniel Robledo","DL","2","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"34","Travion Ford","DL","1","2","0","2","1","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"35","Keke Chism","WR","14","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"36","Chance May","LB","2","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"37","Chance Luper","WR","8","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"38","Mason Pack","DB","6","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"39","Barrett Banister","WR","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"40","Dawson Downing","RB","14","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"41","Stephen Benson","RB","8","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"42","Andrew Serrano","DL","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
"43","Dominic Lovett","WR","14","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","missouri","2021"
