"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Zaire Barnes","LB","13","45","23","68","5","2.5","0","0","","0","0","3","2","0","1","","western-michigan","2021"
"2","Corvin Moment","LB","13","50","18","68","10","3.5","0","0","","0","3","1","0","0","3","","western-michigan","2021"
"3","Ryan Selig","LB","11","41","22","63","7","4.0","1","14","14.0","0","1","2","0","0","0","","western-michigan","2021"
"4","A.J. Thomas","LB","11","42","11","53","2","1.0","0","0","","0","5","0","0","0","0","","western-michigan","2021"
"5","Jake Moertl","S","12","35","9","44","2","0.5","0","0","","0","4","0","0","0","0","","western-michigan","2021"
"6","Braden Fiske","DL","13","26","17","43","8","3.5","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"7","Ali Fayad","DL","13","27","13","40","17","13.0","0","0","","0","2","1","0","0","2","","western-michigan","2021"
"8","Delano Ware","S","11","30","10","40","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"9","Ralph Holley","DL","13","26","13","39","14","6.0","0","0","","0","2","0","0","0","1","","western-michigan","2021"
"10","Marshawn Kneeland","DL","13","15","17","32","8","4.5","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"11","Andre Carter","DE","12","17","13","30","5","3.0","0","0","","0","0","0","0","0","1","","western-michigan","2021"
"12","Therran Coleman","CB","13","20","8","28","3","0.0","0","0","","0","4","0","0","0","0","","western-michigan","2021"
"13","Dorian Jackson","CB","13","19","6","25","3","0.0","2","8","4.0","0","12","0","0","0","0","","western-michigan","2021"
"14","Harrison Taylor","LB","13","12","1","13","0","0.0","0","0","","0","2","0","0","0","0","","western-michigan","2021"
"15","Boone Bonnema","LB","12","9","3","12","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"16","Ryan Kilburg","S","13","8","3","11","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"17","Keni-H Lovely","CB","12","6","4","10","0","0.0","0","0","","0","2","0","0","0","0","","western-michigan","2021"
"18","Matthew Stuckey","LB","12","6","4","10","1","1.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"19","Kainoa Fuiava","DL","10","5","4","9","1","0.0","0","0","","0","0","1","0","0","0","","western-michigan","2021"
"20","Bricen Garner","S","8","4","4","8","0","0.0","1","0","0.0","0","0","0","0","0","0","","western-michigan","2021"
"21","Nick Mihalic","P","13","6","1","7","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"22","Anthony Enechukwu","S","9","4","3","7","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"23","Ken Aguirre","DL","6","4","3","7","1","0.5","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"24","Dashon Bussell","CB","2","5","1","6","0","0.0","0","0","","0","1","0","0","0","0","","western-michigan","2021"
"25","Quinton Cannon","LB","11","4","1","5","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"26","Anthony Sambucci","WR","10","3","0","3","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"27","Cam Griffin","CB","3","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"28","Cailin Crawford","CB","8","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"29","Mason Nelson","DL","1","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"30","Jack Sherwin","OL","11","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"31","Mike Caliendo","OL","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"32","Henry Wilson","WR","5","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"33","Giacomo Iraci","S","5","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"34","Skyy Moore","WR","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"35","Bryce Bouwens","LS","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"36","Tyson Lee","DL","2","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"37","Aaron Wofford","CB","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","western-michigan","2021"
"38","Jaxson Kincaide","RB","13","0","0","0","0","0.0","0","0","","0","0","1","0","0","0","","western-michigan","2021"
"39","Dylan Deatherage","OL","12","0","0","0","0","0.0","0","0","","0","0","1","0","0","0","","western-michigan","2021"
