"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Donovan McMillon","DB","12","54","51","105","1","0.0","0","0","","0","1","0","0","0","1","","pittsburgh","2023"
"2","Javon McIntyre","DB","12","43","42","85","4","0.0","0","0","","0","7","0","0","0","0","","pittsburgh","2023"
"3","Solomon DeShields","LB","12","27","31","58","8","2.0","0","0","","0","1","0","0","0","0","","pittsburgh","2023"
"4","Bangally Kamara","LB","10","23","32","55","7","2.0","0","0","","0","1","1","0","0","0","","pittsburgh","2023"
"5","Brandon George","LB","12","24","25","49","5","1.0","1","3","3.0","0","0","0","0","0","0","","pittsburgh","2023"
"6","Shayne Simon","LB","12","24","24","48","8","5.0","0","0","","0","2","0","0","0","0","","pittsburgh","2023"
"7","Dayon Hayes","DL","12","25","20","45","11","4.0","0","0","","0","4","0","0","0","1","","pittsburgh","2023"
"8","P.J. O'Brien","DB","11","24","17","41","0","0.0","3","19","6.3","0","2","0","0","0","1","","pittsburgh","2023"
"9","David Green","DL","12","8","25","33","3","1.5","0","0","","0","0","1","0","0","1","","pittsburgh","2023"
"10","Marlin Devonshire","DB","12","18","14","32","1","0.0","4","115","28.8","1","10","0","0","0","0","","pittsburgh","2023"
"11","Bam Brima","DL","12","14","17","31","4","3.0","0","0","","0","1","2","0","0","0","","pittsburgh","2023"
"12","A.J. Woods","DB","12","15","15","30","4","2.0","1","2","2.0","0","3","0","0","0","0","","pittsburgh","2023"
"13","Tyler Bentley","DL","12","5","22","27","2","0.5","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"14","Marquis Williams","DB","12","16","10","26","3","0.0","1","2","2.0","0","4","0","0","0","0","","pittsburgh","2023"
"15","Nate Temple","DL","11","8","18","26","5","1.5","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"16","Braylan Lovelace","LB","11","10","14","24","1","0.0","0","0","","0","0","1","4","1","0","","pittsburgh","2023"
"17","DeAndre Jules","DL","12","13","11","24","8","2.0","0","0","","0","0","0","0","0","1","","pittsburgh","2023"
"18","Kyle Louis","LB","9","5","14","19","2","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"19","Samuel Okunlola","DL","11","9","9","18","6","5.0","0","0","","0","0","1","0","0","1","","pittsburgh","2023"
"20","Devin Danielson","DL","9","3","13","16","2","1.5","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"21","Jordan Bass","LB","10","6","5","11","2","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"22","Nick Lapi","LB","10","4","6","10","1","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"23","Jimmy Scott","DL","11","2","6","8","1","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"24","Stephon Hall","DB","9","5","2","7","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"25","Ryland Gandy","DB","12","5","2","7","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"26","Dylan Bennett","LB","12","6","0","6","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"27","Nahki Johnson","DL","10","0","3","3","1","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"28","Tamarion Crumpley","DB","12","3","0","3","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"29","Byron Floyd","LS","12","0","3","3","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"30","Rasheem Biles","LB","9","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"31","Sean FitzSimmons","DL","7","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"32","Elliot Donald","DL","7","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"33","Phil Jurkovec","QB","6","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"34","Cruce Brookins","DB","2","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"35","Daniel Carter","RB","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"36","Konata Mumpfield","WR","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"37","Caleb Junko","P","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"38","Kenny Johnson","WR","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"39","Jahvante Royal","DB","11","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
"40","Derrick Davis Jr.","RB","8","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","pittsburgh","2023"
