"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Chris Conti","LB","13","26","49","75","4","1.0","0","0","","0","1","1","0","0","0","","rice","2022"
"2","Myron Morrison","LB","11","36","37","73","7","1.5","2","16","8.0","0","3","2","0","0","0","","rice","2022"
"3","Treshawn Chamberlain","LB","13","34","26","60","3","0.0","1","6","6.0","0","1","1","4","1","0","","rice","2022"
"4","Gabe Taylor","DB","13","39","21","60","1","0.0","2","93","46.5","1","6","0","0","0","2","","rice","2022"
"5","Josh Pearcy","LB","13","22","28","50","10","6.5","0","0","","0","0","0","0","0","1","","rice","2022"
"6","George Nyakwol","DB","10","31","13","44","2","1.0","1","25","25.0","0","1","2","0","0","2","","rice","2022"
"7","Kirk Lockhart","S","12","26","15","41","0","0.0","0","0","","0","0","0","0","0","1","","rice","2022"
"8","Ikenna Enechukwu","LB","13","16","21","37","10","4.5","0","0","","0","0","1","0","0","1","","rice","2022"
"9","Quent Titre","DT","13","9","24","33","4","1.0","0","0","","0","0","0","0","0","0","","rice","2022"
"10","Blake Boenisch","DL","13","10","19","29","2","1.5","0","0","","0","0","0","0","0","0","","rice","2022"
"11","Jordan Dunbar","CB","12","21","4","25","0","0.0","0","0","","0","10","0","0","0","0","","rice","2022"
"12","Trey Schuman","DE","13","14","9","23","5","4.0","0","0","","0","1","0","0","0","0","","rice","2022"
"13","Andrew Awe","LB","13","16","6","22","2","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"14","Marcus Williams","S","9","12","10","22","2","0.0","0","0","","0","1","0","0","0","0","","rice","2022"
"15","Izeya Floyd","DL","12","7","14","21","2","0.0","0","0","","0","1","0","0","0","1","","rice","2022"
"16","Sean Fresch","CB","9","18","3","21","0","0.0","1","0","0.0","0","5","1","0","0","0","","rice","2022"
"17","De'braylon Carroll","DL","12","10","10","20","5","1.0","0","0","","0","0","0","0","0","0","","rice","2022"
"18","Kenneth Orji","DL","10","5","13","18","1","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"19","Aidan Siano","LB","9","7","10","17","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"20","Daveon Hook","S","8","7","3","10","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"21","Lamont Narcisse","CB","11","6","4","10","0","0.0","1","14","14.0","0","2","0","0","0","0","","rice","2022"
"22","Plae Wyatt","S","4","4","3","7","0","0.0","0","0","","0","1","0","0","0","0","","rice","2022"
"23","Miles McCord","DB","8","6","1","7","0","0.0","0","0","","0","3","0","0","0","0","","rice","2022"
"24","Tre'shon Devones","DB","8","4","3","7","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"25","Chike Anigbogu","S","13","5","1","6","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"26","Kenny Seymour Jr.","LB","11","2","4","6","1","1.0","0","0","","0","0","0","0","0","1","","rice","2022"
"27","Jonathan Jean","DB","9","4","0","4","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"28","Jack Bradley","TE","13","2","2","4","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"29","Kobie Campbell","RB","11","1","2","3","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"30","Jerry Johnson III","FB","13","0","3","3","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"31","Brad Rozner","WR","13","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"32","Juma Otoviano","RB","13","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"33","Tim Horn","K","13","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"34","Demone Green","DL","2","1","0","1","1","1.0","0","0","","0","0","0","0","0","0","","rice","2022"
"35","Uriah West","RB","12","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"36","Tyson Thompson","WR","9","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"37","Ari Broussard","RB","7","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"38","Clay Servin","OL","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"39","Dean Connors","RB","12","1","0","1","0","0.0","0","0","","0","0","1","0","0","0","","rice","2022"
"40","Peyton Stevenson","WR","13","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"41","Ethan Onianwa","OL","13","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"42","Jaggar Hebeisen","TE","11","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"43","Litchfield Ajavon","S","1","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"44","John Long","OL","11","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","rice","2022"
"45","Chibby Nwajuaku","DL","1","0","0","0","0","0.0","0","0","","0","0","1","0","0","0","","rice","2022"
