"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","Ji'ayir Brown","S","13","56","18","74","7","4.5","4","114","28.5","0","3","1","0","1","2","","penn-state","2022"
"2","Abdul Carter","LB","13","36","20","56","11","6.5","0","0","","0","4","0","0","0","2","","penn-state","2022"
"3","Curtis Jacobs","LB","12","29","23","52","8","4.0","1","47","47.0","1","2","2","0","0","1","","penn-state","2022"
"4","Tyler Elsdon","LB","13","25","19","44","3","1.0","0","0","","0","1","1","0","0","0","","penn-state","2022"
"5","Kobe King","LB","13","20","21","41","4","0.0","0","0","","0","3","1","14","1","0","","penn-state","2022"
"6","PJ Mustipher","DT","13","19","19","38","1","0.0","0","0","","0","0","0","0","0","0","","penn-state","2022"
"7","Jonathan Sutherland","LB","13","24","14","38","2","1.0","0","0","","0","1","1","0","0","0","","penn-state","2022"
"8","Jaylen Reed","S","13","23","8","31","2","0.0","0","0","","0","3","0","0","0","0","","penn-state","2022"
"9","Kalen King","CB","13","23","7","30","3","0.0","3","0","0.0","0","18","1","1","0","1","","penn-state","2022"
"10","Dominic Deluca","LB","13","18","11","29","2","1.0","0","0","","0","1","0","0","0","0","","penn-state","2022"
"11","Adisa Isaac","DE","13","15","13","28","11","4.0","0","0","","0","0","0","0","0","0","","penn-state","2022"
"12","Zakee Wheatley","S","13","21","6","27","0","0.0","2","34","17.0","0","1","0","0","0","1","","penn-state","2022"
"13","Joey Porter Jr.","CB","10","21","6","27","0","0.0","0","0","","0","11","1","0","0","0","","penn-state","2022"
"14","Demeioun Robinson","DE","12","19","7","26","10","5.5","0","0","","0","2","1","0","0","1","","penn-state","2022"
"15","Keaton Ellis","S","13","15","9","24","2","0.0","0","0","","0","7","0","0","0","0","","penn-state","2022"
"16","Johnny Dixon","CB","13","17","6","23","5","3.0","2","10","5.0","0","10","0","0","0","1","","penn-state","2022"
"17","Nick Tarburton","DE","13","11","11","22","6","2.0","0","0","","0","2","1","0","0","1","","penn-state","2022"
"18","Marquis Wilson","CB","11","12","8","20","2","0.0","0","0","","0","2","0","0","0","1","","penn-state","2022"
"19","Dani Dennis-Sutton","DE","13","11","6","17","4","3.0","1","20","20.0","0","1","0","0","0","0","","penn-state","2022"
