"rk","player","pos","g","solo","ast","comb","tfl","sk","int","yds","avg","int_td","pd","fr","yds_2","frtd","ff","awards","Team","Year"
"1","CJ Brown","DB","12","37","39","76","0","0.0","1","29","29.0","0","5","1","12","0","1","","northern-illinois","2022"
"2","Daveren Rayner","LB","8","30","41","71","6","3.5","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"3","Kyle Pugh","LB","12","19","36","55","2","0.0","0","0","","0","1","0","0","0","0","","northern-illinois","2022"
"4","Jaden Dolphin","S","10","20","32","52","2","0.0","0","0","","0","2","0","0","0","1","","northern-illinois","2022"
"5","Nick Rattin","LB","12","19","29","48","2","0.0","0","0","","0","3","3","0","0","1","","northern-illinois","2022"
"6","Raishein Thomas","DE","12","13","31","44","9","1.5","0","0","","0","3","0","0","0","1","","northern-illinois","2022"
"7","Devin Lafayette","DB","11","19","25","44","2","0.5","1","0","0.0","0","1","0","0","0","1","","northern-illinois","2022"
"8","Javaughn Byrd","CB","8","23","15","38","2","0.5","0","0","","0","3","0","0","0","0","","northern-illinois","2022"
"9","Jordan White","DB","10","23","14","37","2","0.0","1","8","8.0","0","1","0","0","0","0","","northern-illinois","2022"
"10","Devonte O'Malley","DL","12","16","19","35","7","5.5","0","0","","0","0","1","0","0","1","","northern-illinois","2022"
"11","Jordan Gandy","DB","10","22","12","34","1","0.0","1","0","0.0","0","3","1","0","0","1","","northern-illinois","2022"
"12","Izayah Green-May","DE","12","16","18","34","5","3.0","0","0","","0","3","2","57","1","0","","northern-illinois","2022"
"13","Michael Kennedy","DL","12","11","21","32","7","5.5","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"14","James Ester","DL","12","10","18","28","6","2.0","1","0","0.0","1","1","0","0","0","2","","northern-illinois","2022"
"15","Muhammad Jammeh","S","11","8","17","25","0","0.0","1","4","4.0","0","1","0","0","0","0","","northern-illinois","2022"
"16","Jordan Hansen","S","10","7","14","21","0","0.0","0","0","","0","1","1","0","0","0","","northern-illinois","2022"
"17","Demond Taylor","DL","12","9","11","20","3","2.0","0","0","","0","1","0","0","0","1","","northern-illinois","2022"
"18","Eric Rogers","DB","10","13","4","17","1","0.0","2","0","0.0","0","4","0","0","0","0","","northern-illinois","2022"
"19","Jashon Prophete","CB","7","8","8","16","2","2.0","0","0","","0","1","0","0","0","0","","northern-illinois","2022"
"20","Amariyun Knighten","CB","4","10","5","15","0","0.0","0","0","","0","2","0","0","0","0","","northern-illinois","2022"
"21","Ivan Davis","DE","11","4","8","12","2","2.0","0","0","","0","1","0","0","0","0","","northern-illinois","2022"
"22","Nick Alvarado","LB","7","9","3","12","1","1.0","0","0","","0","0","0","0","0","1","","northern-illinois","2022"
"23","Pierce Oppong","DL","12","5","7","12","1","0.5","0","0","","0","0","1","0","0","0","","northern-illinois","2022"
"24","Cade Haberman","DT","12","5","7","12","2","0.5","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"25","Nate Valcarcel","DB","12","7","3","10","1","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"26","Quinton Urwiler","LB","12","6","2","8","1","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"27","Louis Frye","S","4","0","7","7","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"28","Dayven Shinhoster","LB","11","3","3","6","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"29","Cyrus McGarrell","CB","7","6","0","6","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"30","Jacob Finley","CB","4","3","1","4","0","0.0","0","0","","0","1","0","0","0","0","","northern-illinois","2022"
"31","Fabian McCray","WR","12","1","3","4","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"32","Billy Dozier","WR","12","1","2","3","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"33","Messiah Travis","WR","12","2","1","3","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"34","Joey Rattin","LB","12","0","3","3","0","0.0","0","0","","0","0","1","0","0","0","","northern-illinois","2022"
"35","Jeffery Griffin Jr.","DL","11","0","3","3","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"36","Brock Lampe","FB","12","2","0","2","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"37","Trey Porter","S","4","1","1","2","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"38","Liam Soraghan","TE","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"39","Kacper Rutkiewicz","WR","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"40","John Richardson","K","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"41","John Champe","OL","12","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"42","Cole Tucker","WR","11","1","0","1","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"43","Roy Williams","DE","6","0","1","1","0","0.0","0","0","","0","0","0","0","0","0","","northern-illinois","2022"
"44","Dane Pardridge","WR","3","0","0","0","0","0.0","0","0","","0","0","1","0","0","0","","northern-illinois","2022"
