"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Taylen Green","QB",13,121,212,57.1,1752,11,5.2,9,4.2,8.3,7.39,14.5,134.8,135.1,NA,"boise-state","2023"
2,"Maddux Madsen","QB",9,81,132,61.4,1191,9,6.8,3,2.3,9,9.36,14.7,132.3,155.1,NA,"boise-state","2023"
3,"CJ Tiller","QB",2,12,21,57.1,117,0,0,1,4.8,5.6,3.43,9.8,58.5,94.4,NA,"boise-state","2023"
4,"James Ferguson-Reynolds","P",14,1,1,100,21,0,0,0,0,21,21,21,1.5,276.4,NA,"boise-state","2023"
5,"Chase Penry","WR",4,1,1,100,17,0,0,0,0,17,17,17,4.3,242.8,NA,"boise-state","2023"
