"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Taulia Tagovailoa","QB",12,262,391,67,3008,18,4.6,8,2,7.7,7.69,11.5,250.7,142.7,NA,"maryland","2022"
2,"Billy Edwards Jr.","QB",7,28,46,60.9,313,3,6.5,0,0,6.8,8.11,11.2,44.7,139.5,NA,"maryland","2022"
3,"Eric Najarian","QB",3,4,9,44.4,62,0,0,0,0,6.9,6.89,15.5,20.7,102.3,NA,"maryland","2022"
