"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Michael Alaimo","QB",8,79,144,54.9,932,2,1.4,4,2.8,6.5,5.5,11.8,116.5,108.3,NA,"kent-state","2023"
2,"Tommy Ulatowski","QB",10,60,121,49.6,737,7,5.8,2,1.7,6.1,6.5,12.3,73.7,116.5,NA,"kent-state","2023"
3,"Devin Kargman","QB",3,21,40,52.5,305,2,5,0,0,7.6,8.63,14.5,101.7,133.1,NA,"kent-state","2023"
