"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jalen Milroe","QB",13,187,284,65.8,2834,23,8.1,6,2.1,10,10.65,15.2,218,172.2,"H-6","alabama","2023"
2,"Ty Simpson","QB",6,11,20,55,179,0,0,0,0,9,8.95,16.3,29.8,130.2,"","alabama","2023"
3,"Tyler Buchner","QB",2,8,19,42.1,61,0,0,0,0,3.2,3.21,7.6,30.5,69.1,"","alabama","2023"
4,"Dylan Lonergan","QB",1,2,2,100,12,0,0,0,0,6,6,6,12,150.4,"","alabama","2023"
