"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Anthony Colandrea","QB",8,154,246,62.6,1958,13,5.3,9,3.7,8,7.37,12.7,244.8,139.6,NA,"virginia","2023"
2,"Tony Muskett","QB",6,93,147,63.3,1031,6,4.1,5,3.4,7,6.3,11.1,171.8,128.8,NA,"virginia","2023"
3,"Grady Brosterhous","QB",6,1,1,100,21,0,0,0,0,21,21,21,3.5,276.4,NA,"virginia","2023"
4,"Jared Rayman","QB",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"virginia","2023"
5,"Malik Washington","WR",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"virginia","2023"
