"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Austin Reed","QB",12,289,470,61.5,3340,31,6.6,11,2.3,7.1,7.37,11.6,278.3,138.3,NA,"western-kentucky","2023"
2,"Caden Veltkamp","QB",3,41,54,75.9,387,5,9.3,1,1.9,7.2,8.19,9.4,129,163,NA,"western-kentucky","2023"
3,"Turner Helton","QB",3,11,12,91.7,97,1,8.3,1,8.3,8.1,6,8.8,32.3,170.4,NA,"western-kentucky","2023"
4,"Dalvin Smith","WR",11,1,1,100,32,1,100,0,0,32,52,32,2.9,698.8,NA,"western-kentucky","2023"
5,"Bronson Barron","QB",2,1,2,50,-3,0,0,1,50,-1.5,-24,-3,-1.5,-62.6,NA,"western-kentucky","2023"
