"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Garrett Shrader","QB",12,205,317,64.7,2640,17,5.4,7,2.2,8.3,8.41,12.9,220,147.9,NA,"syracuse","2022"
2,"Carlos Del Rio-Wilson","QB",7,22,51,43.1,342,1,2,2,3.9,6.7,5.33,15.5,48.9,98.1,NA,"syracuse","2022"
3,"LeQuint Allen","RB",13,1,2,50,33,1,50,0,0,16.5,26.5,33,2.5,353.6,NA,"syracuse","2022"
