"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Haaziq Daniels","QB",13,40,83,48.2,836,7,8.4,2,2.4,10.1,10.67,20.9,64.3,155.8,NA,"air-force","2022"
2,"Ben Brittain","QB",5,1,2,50,80,1,50,0,0,40,50,80,16,551,NA,"air-force","2022"
3,"Jensen Jones","QB",7,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"air-force","2022"
