"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Austin Reed","QB",14,389,603,64.5,4746,40,6.6,11,1.8,7.9,8.38,12.2,339,148.9,NA,"western-kentucky","2022"
2,"Darius Ocean","QB",5,7,12,58.3,135,2,16.7,1,8.3,11.3,10.83,19.3,27,191.2,NA,"western-kentucky","2022"
3,"Caden Veltkamp","QB",1,4,4,100,25,0,0,0,0,6.3,6.25,6.3,25,152.5,NA,"western-kentucky","2022"
4,"Dalvin Smith","WR",14,1,2,50,25,1,50,0,0,12.5,22.5,25,1.8,320,NA,"western-kentucky","2022"
