"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Demarcus Irons Jr.","QB",10,253,379,66.8,2606,10,2.6,7,1.8,6.9,6.57,10.3,260.6,129.5,NA,"akron","2022"
2,"Jeff Undercuffler","QB",7,70,120,58.3,791,5,4.2,5,4.2,6.6,5.55,11.3,113,119.1,NA,"akron","2022"
3,"Ryan Jankowski","QB",2,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"akron","2022"
