"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Drake Maye","QB",14,342,517,66.2,4321,38,7.4,7,1.4,8.4,9.22,12.6,308.6,157.9,"H-10","north-carolina","2022"
2,"Jacolby Criswell","QB",4,2,6,33.3,9,0,0,0,0,1.5,1.5,4.5,2.3,45.9,"","north-carolina","2022"
3,"Kobe Paysour","WR",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,"","north-carolina","2022"
