"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Devin Leary","QB",13,209,371,56.3,2746,25,6.7,12,3.2,7.4,7.29,13.1,211.2,134.3,NA,"kentucky","2023"
2,"Kaiya Sheron","QB",5,2,4,50,5,0,0,0,0,1.3,1.25,2.5,1,60.5,NA,"kentucky","2023"
