"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Anthony Brown","QB",14,250,390,64.1,2989,18,4.6,7,1.8,7.7,7.78,12,213.5,140.1,NA,"oregon","2021"
2,"Ty Thompson","QB",3,7,15,46.7,87,2,13.3,1,6.7,5.8,5.47,12.4,29,126.1,NA,"oregon","2021"
3,"Jay Butterfield","QB",1,2,3,66.7,22,0,0,0,0,7.3,7.33,11,22,128.3,NA,"oregon","2021"
