"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jase Bauer","QB",12,163,287,56.8,1881,12,4.2,8,2.8,6.6,6.14,11.5,156.8,120.1,NA,"central-michigan","2023"
2,"Bert Emanuel Jr.","QB",6,19,37,51.4,286,3,8.1,3,8.1,7.7,5.7,15.1,47.7,126.8,NA,"central-michigan","2023"
3,"Jake Walrath","P",12,1,1,100,49,0,0,0,0,49,49,49,4.1,511.6,NA,"central-michigan","2023"
