"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Dante Moore","QB",9,114,213,53.5,1610,11,5.2,9,4.2,7.6,6.69,14.1,178.9,125.6,NA,"ucla","2023"
2,"Ethan Garbers","QB",11,98,146,67.1,1136,11,7.5,3,2.1,7.8,8.36,11.6,103.3,153.2,NA,"ucla","2023"
3,"Collin Schlee","QB",7,25,47,53.2,217,2,4.3,2,4.3,4.6,3.55,8.7,31,97.5,NA,"ucla","2023"
4,"Chase Griffin","QB",3,1,4,25,16,0,0,0,0,4,4,16,5.3,58.6,NA,"ucla","2023"
