"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Brendan Sorsby","QB",10,135,237,57,1587,15,6.3,5,2.1,6.7,7.01,11.8,158.7,129.9,NA,"indiana","2023"
2,"Tayven Jackson","QB",6,78,128,60.9,914,2,1.6,5,3.9,7.1,5.7,11.7,152.3,118.3,NA,"indiana","2023"
3,"Donaven McCulley","WR",12,1,1,100,44,1,100,0,0,44,64,44,3.7,799.6,NA,"indiana","2023"
4,"Broc Lowry","QB",4,1,1,100,8,0,0,0,0,8,8,8,2,167.2,NA,"indiana","2023"
