"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Bryce Young","QB",12,245,380,64.5,3328,32,8.4,5,1.3,8.8,9.85,13.6,277.3,163.2,"H-6","alabama","2022"
2,"Jalen Milroe","QB",8,31,53,58.5,297,5,9.4,3,5.7,5.6,4.94,9.6,37.1,125.4,"","alabama","2022"
3,"Ty Simpson","QB",4,4,5,80,35,0,0,0,0,7,7,8.8,8.8,138.8,"","alabama","2022"
