"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jacob Zeno","QB",11,279,379,73.6,3126,20,5.3,9,2.4,8.2,8.23,11.2,284.2,155.6,NA,"alabama-birmingham","2023"
2,"Landry Lyddy","QB",3,14,22,63.6,121,1,4.5,3,13.6,5.5,0.27,8.6,40.3,97.6,NA,"alabama-birmingham","2023"
3,"Harrison Barker","QB",4,6,13,46.2,75,1,7.7,1,7.7,5.8,3.85,12.5,18.8,104.6,NA,"alabama-birmingham","2023"
4,"Terrell McDonald","TE",12,1,1,100,55,0,0,0,0,55,55,55,4.6,562,NA,"alabama-birmingham","2023"
5,"Trace Campbell","QB",1,4,9,44.4,47,0,0,0,0,5.2,5.22,11.8,47,88.3,NA,"alabama-birmingham","2023"
6,"Fred Farrier II","WR",12,1,1,100,28,0,0,0,0,28,28,28,2.3,335.2,NA,"alabama-birmingham","2023"
7,"Bryce Damous","TE",12,1,1,100,15,0,0,0,0,15,15,15,1.3,226,NA,"alabama-birmingham","2023"
8,"Jermaine Brown Jr.","RB",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"alabama-birmingham","2023"
