"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"JT Shrout","QB",9,90,203,44.3,1220,7,3.4,8,3.9,6,4.93,13.6,135.6,98.3,NA,"colorado","2022"
2,"Owen McCown","QB",4,57,100,57,600,2,2,2,2,6,5.5,10.5,150,110,NA,"colorado","2022"
3,"Maddox Kopp","QB",2,15,28,53.6,123,1,3.6,0,0,4.4,5.11,8.2,61.5,102.3,NA,"colorado","2022"
4,"Brendon Lewis","QB",2,15,24,62.5,92,0,0,0,0,3.8,3.83,6.1,46,94.7,NA,"colorado","2022"
5,"Jordyn Tyson","WR",9,1,1,100,37,0,0,0,0,37,37,37,4.1,410.8,NA,"colorado","2022"
6,"Drew Carter","QB",3,1,4,25,3,0,0,0,0,0.8,0.75,3,1,31.3,NA,"colorado","2022"
