"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Tommy Devito","QB",13,257,369,69.6,2650,15,4.1,4,1.1,7.2,7.51,10.3,203.8,141.2,NA,"illinois","2022"
2,"Artur Sitkowski","QB",3,18,25,72,103,0,0,1,4,4.1,2.32,5.7,34.3,98.6,NA,"illinois","2022"
3,"Chase Brown","RB",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"illinois","2022"
