"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Johnathan Bennett","QB",12,131,224,58.5,1534,12,5.4,9,4,6.8,6.11,11.7,127.8,125.7,NA,"liberty","2022"
2,"Kaidon Salter","QB",8,87,149,58.4,1088,8,5.4,5,3.4,7.3,6.87,12.5,136,130.7,NA,"liberty","2022"
3,"Nate Hampton","QB",5,3,8,37.5,76,0,0,0,0,9.5,9.5,25.3,15.2,117.3,NA,"liberty","2022"
4,"CJ Daniels","WR",4,1,1,100,67,1,100,0,0,67,87,67,16.8,992.8,NA,"liberty","2022"
5,"Charlie Brewer","QB",3,8,13,61.5,52,0,0,1,7.7,4,0.54,6.5,17.3,79.8,NA,"liberty","2022"
