"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Kenny Pickett","QB",13,334,497,67.2,4319,42,8.5,7,1.4,8.7,9.75,12.9,332.2,165.3,"H-3","pittsburgh","2021"
2,"Davis Beville","QB",3,17,22,77.3,207,1,4.5,1,4.5,9.4,8.27,12.2,69,162.2,"","pittsburgh","2021"
3,"Nick Patti","QB",9,14,19,73.7,161,0,0,0,0,8.5,8.47,11.5,17.9,144.9,"","pittsburgh","2021"
4,"Jared Wayne","WR",13,2,3,66.7,36,1,33.3,0,0,12,18.67,18,2.8,277.5,"","pittsburgh","2021"
5,"Lucas Krull","TE",14,0,1,0,0,0,0,0,0,0,0,NA,0,0,"","pittsburgh","2021"
