"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jayden Daniels","QB",12,236,327,72.2,3812,40,12.2,4,1.2,11.7,13.55,16.2,317.7,208,"H-1,AA,Camp","louisiana-state","2023"
2,"Garrett Nussmeier","QB",7,48,78,61.5,591,4,5.1,1,1.3,7.6,8.03,12.3,84.4,139.5,"","louisiana-state","2023"
3,"Rickie Collins","QB",1,2,2,100,3,0,0,0,0,1.5,1.5,1.5,3,112.6,"","louisiana-state","2023"
