"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Spencer Sanders","QB",13,243,391,62.1,2839,20,5.1,12,3.1,7.3,6.9,11.7,218.4,133.9,NA,"oklahoma-state","2021"
2,"Shane Illingworth","QB",3,28,50,56,385,3,6,1,2,7.7,8,13.8,128.3,136.5,NA,"oklahoma-state","2021"
3,"Ethan Bullock","QB",3,2,3,66.7,16,0,0,0,0,5.3,5.33,8,5.3,111.5,NA,"oklahoma-state","2021"
4,"Brennan Presley","WR",14,1,2,50,6,0,0,0,0,3,3,6,0.4,75.2,NA,"oklahoma-state","2021"
5,"John Paul Richardson","WR",10,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"oklahoma-state","2021"
