"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Michael Pratt","QB",13,215,338,63.6,3009,27,8,5,1.5,8.9,9.83,14,231.5,161.8,NA,"tulane","2022"
2,"Kai Horton","QB",4,13,23,56.5,165,3,13,0,0,7.2,9.78,12.7,41.3,159.8,NA,"tulane","2022"
3,"Justin Ibieta","QB",4,13,16,81.3,138,0,0,0,0,8.6,8.63,10.6,34.5,153.7,NA,"tulane","2022"
