"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Frank Harris","QB",14,263,399,65.9,3177,27,6.8,6,1.5,8,8.64,12.1,226.9,152.1,NA,"texas-san-antonio","2021"
2,"Josh Adkins","QB",7,18,33,54.5,192,2,6.1,0,0,5.8,7.03,10.7,27.4,123.4,NA,"texas-san-antonio","2021"
3,"Eddie Lee Marburger","QB",2,4,8,50,143,1,12.5,0,0,17.9,20.38,35.8,71.5,241.4,NA,"texas-san-antonio","2021"
4,"Joshua Cephus","WR",14,2,3,66.7,33,1,33.3,0,0,11,17.67,16.5,2.4,269.1,NA,"texas-san-antonio","2021"
5,"Brenden Brady","RB",8,2,3,66.7,32,0,0,0,0,10.7,10.67,16,4,156.3,NA,"texas-san-antonio","2021"
