"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Tanner Mordecai","QB",12,288,443,65,3524,33,7.4,10,2.3,8,8.43,12.2,293.7,151.9,NA,"southern-methodist","2022"
2,"Preston Stone","QB",6,28,48,58.3,388,2,4.2,1,2.1,8.1,7.98,13.9,64.7,135.8,NA,"southern-methodist","2022"
3,"Kevin Jennings","QB",4,17,22,77.3,205,1,4.5,0,0,9.3,10.23,12.1,51.3,170.5,NA,"southern-methodist","2022"
