"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Matt McDonald","QB",12,231,378,61.1,2654,22,5.8,9,2.4,7,7.11,11.5,221.2,134.5,NA,"bowling-green-state","2022"
2,"Camden Orth","QB",10,34,57,59.6,382,3,5.3,2,3.5,6.7,6.18,11.2,38.2,126.3,NA,"bowling-green-state","2022"
3,"CJ Lewis","WR",12,1,2,50,15,0,0,0,0,7.5,7.5,15,1.3,113,NA,"bowling-green-state","2022"
4,"Harold Fannin Jr.","TE",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"bowling-green-state","2022"
