"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Joe Milton","QB",12,229,354,64.7,2813,20,5.6,5,1.4,7.9,8.44,12.3,234.4,147.3,NA,"tennessee","2023"
2,"Nico Iamaleava","QB",5,28,45,62.2,314,2,4.4,0,0,7,7.87,11.2,62.8,135.5,NA,"tennessee","2023"
3,"Gaston Moore","QB",4,4,10,40,36,0,0,0,0,3.6,3.6,9,9,70.2,NA,"tennessee","2023"
4,"Navy Shuler","QB",1,1,1,100,-1,0,0,0,0,-1,-1,-1,-1,91.6,NA,"tennessee","2023"
