"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jack Coan","QB",13,253,386,65.5,3150,25,6.5,7,1.8,8.2,8.64,12.5,242.3,151.8,NA,"notre-dame","2021"
2,"Tyler Buchner","QB",10,21,35,60,298,3,8.6,3,8.6,8.5,6.37,14.2,29.8,142.7,NA,"notre-dame","2021"
3,"Drew Pyne","QB",2,15,30,50,224,2,6.7,0,0,7.5,8.8,14.9,112,134.7,NA,"notre-dame","2021"
