"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Malik Cunningham","QB",13,209,337,62,2941,19,5.6,6,1.8,8.7,9.05,14.1,226.2,150.4,NA,"louisville","2021"
2,"Evan Conley","QB",5,10,19,52.6,79,1,5.3,0,0,4.2,5.21,7.9,15.8,104.9,NA,"louisville","2021"
3,"Braden Smith","WR",4,2,3,66.7,54,1,33.3,0,0,18,24.67,27,13.5,327.9,NA,"louisville","2021"
