"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Sean Chambers","QB",9,90,177,50.8,1125,6,3.4,7,4,6.4,5.25,12.5,125,107.5,NA,"wyoming","2021"
2,"Levi Williams","QB",9,72,120,60,990,9,7.5,5,4.2,8.3,7.88,13.8,110,145.7,NA,"wyoming","2021"
