"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Heinrich Haarberg","QB",10,77,157,49,967,7,4.5,7,4.5,6.2,5.04,12.6,96.7,106.6,NA,"nebraska","2023"
2,"Chubba Purdy","QB",6,31,57,54.4,382,2,3.5,3,5.3,6.7,5.04,12.3,63.7,111.7,NA,"nebraska","2023"
3,"Jeff Sims","QB",5,28,47,59.6,282,1,2.1,6,12.8,6,0.68,10.1,56.4,91.5,NA,"nebraska","2023"
