"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Austin Smith","QB",12,171,298,57.4,1775,9,3,7,2.3,6,5.5,10.4,147.9,112.7,NA,"eastern-michigan","2023"
2,"Ike Udengwu","QB",4,13,31,41.9,100,0,0,2,6.5,3.2,0.32,7.7,25,56.1,NA,"eastern-michigan","2023"
3,"Cam'Ron McCoy","QB",3,12,28,42.9,73,0,0,3,10.7,2.6,-2.21,6.1,24.3,43.3,NA,"eastern-michigan","2023"
4,"Samson Evans","RB",12,1,1,100,28,1,100,0,0,28,48,28,2.3,665.2,NA,"eastern-michigan","2023"
