"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Bo Nix","QB",13,294,409,71.9,3593,29,7.1,7,1.7,8.8,9.43,12.2,276.4,165.7,NA,"oregon","2022"
2,"Ty Thompson","QB",7,11,20,55,72,0,0,2,10,3.6,-0.9,6.5,10.3,65.2,NA,"oregon","2022"
3,"Bucky Irving","RB",13,2,2,100,36,1,50,0,0,18,28,18,2.8,416.2,NA,"oregon","2022"
4,"Jay Butterfield","QB",1,1,1,100,1,0,0,0,0,1,1,1,1,108.4,NA,"oregon","2022"
