"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Brennan Armstrong","QB",12,160,262,61.1,1785,11,4.2,7,2.7,6.8,6.45,11.2,148.8,126.8,NA,"north-carolina-state","2023"
2,"MJ Morris","QB",4,63,113,55.8,719,7,6.2,5,4.4,6.4,5.61,11.4,179.8,120.8,NA,"north-carolina-state","2023"
3,"Kevin Concepcion","WR",13,1,3,33.3,17,1,33.3,0,0,5.7,12.33,17,1.3,190.9,NA,"north-carolina-state","2023"
