"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"James Blackman","QB",11,223,347,64.3,2471,14,4,3,0.9,7.1,7.54,11.1,224.6,135.7,NA,"arkansas-state","2022"
2,"AJ Mayer","QB",9,19,39,48.7,214,2,5.1,1,2.6,5.5,5.36,11.3,23.8,106.6,NA,"arkansas-state","2022"
3,"Jaxon Dailey","QB",3,5,10,50,34,0,0,1,10,3.4,-1.1,6.8,11.3,58.6,NA,"arkansas-state","2022"
