"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Connor Bazelak","QB",11,246,377,65.3,2548,16,4.2,11,2.9,6.8,6.29,10.4,231.6,130.2,NA,"missouri","2021"
2,"Brady Cook","QB",6,74,93,79.6,588,3,3.2,0,0,6.3,6.97,7.9,98,143.3,NA,"missouri","2021"
3,"Tyler Macon","QB",3,9,17,52.9,143,1,5.9,0,0,8.4,9.59,15.9,47.7,143,NA,"missouri","2021"
4,"Chance Luper","WR",8,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"missouri","2021"
