"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Donovan Smith","QB",12,146,221,66.1,1505,12,5.4,8,3.6,6.8,6.27,10.3,125.4,133.9,NA,"texas-tech","2022"
2,"Tyler Shough","QB",7,106,177,59.9,1304,7,4,4,2.3,7.4,7.14,12.3,186.3,130.3,NA,"texas-tech","2022"
3,"Behren Morton","QB",9,96,169,56.8,1117,7,4.1,6,3.6,6.6,5.84,11.6,124.1,118.9,NA,"texas-tech","2022"
4,"Myles Price","WR",11,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"texas-tech","2022"
