"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"John Rhys Plumlee","QB",10,161,256,62.9,2271,15,5.9,8,3.1,8.9,8.64,14.1,227.1,150.5,NA,"central-florida","2023"
2,"Timmy Mcclain","QB",7,64,102,62.7,1065,9,8.8,3,2.9,10.4,10.88,16.6,152.1,173.7,NA,"central-florida","2023"
3,"Dylan Rizk","QB",1,4,5,80,28,0,0,0,0,5.6,5.6,7,28,127,NA,"central-florida","2023"
4,"Kobe Hudson","WR",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"central-florida","2023"
5,"R.J. Harvey","RB",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"central-florida","2023"
