"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Gunnar Watson","QB",8,140,228,61.4,1613,8,3.5,4,1.8,7.1,6.99,11.5,201.6,128.9,NA,"troy","2021"
2,"Taylor Powell","QB",6,125,189,66.1,1251,7,3.7,6,3.2,6.6,5.93,10,208.5,127.6,NA,"troy","2021"
3,"Orlando Lacey","WR",11,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"troy","2021"
4,"Reginald Todd","WR",7,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"troy","2021"
