"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Seth Henigan","QB",11,235,393,59.8,3322,25,6.4,8,2,8.5,8.81,14.1,302,147.7,NA,"memphis","2021"
2,"Peter Parrish","QB",3,31,48,64.6,215,0,0,3,6.3,4.5,1.67,6.9,71.7,89.7,NA,"memphis","2021"
3,"Rodrigues Clark","RB",10,1,1,100,40,1,100,0,0,40,60,40,4,766,NA,"memphis","2021"
4,"Gabriel Rogers","RB",9,1,1,100,8,0,0,0,0,8,8,8,0.9,167.2,NA,"memphis","2021"
