"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jaren Hall","QB",12,248,376,66,3171,31,8.2,6,1.6,8.4,9.36,12.8,264.3,160.8,NA,"brigham-young","2022"
2,"Sol-Jay Maiava-Peters","QB",1,7,12,58.3,47,0,0,1,8.3,3.9,0.17,6.7,47,74.6,NA,"brigham-young","2022"
3,"Chase Roberts","WR",11,1,1,100,22,1,100,0,0,22,42,22,2,614.8,NA,"brigham-young","2022"
4,"Keanu Hill","WR",13,1,1,100,6,0,0,0,0,6,6,6,0.5,150.4,NA,"brigham-young","2022"
5,"Jacob Conover","QB",3,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"brigham-young","2022"
