"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Haynes King","QB",13,226,367,61.6,2842,27,7.4,16,4.4,7.7,7.25,12.6,218.6,142.2,NA,"georgia-tech","2023"
2,"Zach Pyron","QB",6,4,8,50,21,0,0,1,12.5,2.6,-3,5.3,3.5,47.1,NA,"georgia-tech","2023"
3,"Eric Singleton Jr.","WR",12,1,1,100,8,0,0,0,0,8,8,8,0.7,167.2,NA,"georgia-tech","2023"
4,"Avery Boyd","WR",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"georgia-tech","2023"
