"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Luke Altmyer","QB",9,175,270,64.8,1883,13,4.8,10,3.7,7,6.27,10.8,209.2,131.9,NA,"illinois","2023"
2,"John Paddock","QB",7,85,143,59.4,1278,9,6.3,3,2.1,8.9,9.25,15,182.6,151.1,NA,"illinois","2023"
3,"Isaiah Williams","WR",12,1,1,100,14,1,100,0,0,14,34,14,1.2,547.6,NA,"illinois","2023"
