"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Chase Cunningham","QB",12,309,463,66.7,3156,21,4.5,10,2.2,6.8,6.75,10.2,263,134.6,NA,"middle-tennessee-state","2022"
2,"Nicholas Vattiato","QB",2,30,46,65.2,293,0,0,1,2.2,6.4,5.39,9.8,146.5,114.4,NA,"middle-tennessee-state","2022"
3,"Preston Rice","QB",3,1,1,100,-3,0,0,0,0,-3,-3,-3,-1,74.8,NA,"middle-tennessee-state","2022"
4,"Stone Frost","QB",1,1,1,100,-4,0,0,0,0,-4,-4,-4,-4,66.4,NA,"middle-tennessee-state","2022"
