"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Tanner Mordecai","QB",10,204,314,65,2066,9,2.9,4,1.3,6.6,6.58,10.1,206.6,127.1,NA,"wisconsin","2023"
2,"Braedyn Locke","QB",5,76,152,50,777,5,3.3,1,0.7,5.1,5.47,10.2,155.4,102.5,NA,"wisconsin","2023"
3,"Will Pauling","WR",13,1,1,100,19,0,0,0,0,19,19,19,1.5,259.6,NA,"wisconsin","2023"
