"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"D.J. Uiagalelei","QB",12,180,315,57.1,2638,21,6.7,7,2.2,8.4,8.71,14.7,219.8,145,NA,"oregon-state","2023"
2,"Aidan Chiles","QB",9,24,35,68.6,309,4,11.4,0,0,8.8,11.11,12.9,34.3,180.4,NA,"oregon-state","2023"
3,"Ben Gulbranson","QB",2,17,28,60.7,186,1,3.6,1,3.6,6.6,5.75,10.9,93,121.2,NA,"oregon-state","2023"
4,"Jesiah Irish","WR",12,1,1,100,15,0,0,0,0,15,15,15,1.3,226,NA,"oregon-state","2023"
5,"Deshaun Fenwick","RB",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"oregon-state","2023"
