"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Tanner McKee","QB",10,206,315,65.4,2327,15,4.8,7,2.2,7.4,7.34,11.3,232.7,138.7,NA,"stanford","2021"
2,"Jack West","QB",4,20,30,66.7,135,0,0,3,10,4.5,0,6.8,33.8,84.5,NA,"stanford","2021"
3,"Ari Patu","QB",2,8,16,50,48,1,6.3,1,6.3,3,1.44,6,24,83.3,NA,"stanford","2021"
4,"Isaiah Sanders","QB",11,3,6,50,46,0,0,0,0,7.7,7.67,15.3,4.2,114.4,NA,"stanford","2021"
5,"Dylan Plautz","QB",1,2,5,40,26,0,0,1,20,5.2,-3.8,13,26,43.7,NA,"stanford","2021"
