"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Aidan O'Connell","QB",12,320,499,64.1,3490,22,4.4,13,2.6,7,6.7,10.9,290.8,132.2,NA,"purdue","2022"
2,"Austin Burton","QB",6,36,56,64.3,273,3,5.4,2,3.6,4.9,4.34,7.6,45.5,115.8,NA,"purdue","2022"
3,"Michael Alaimo","QB",3,9,18,50,74,1,5.6,1,5.6,4.1,2.72,8.2,24.7,91.8,NA,"purdue","2022"
4,"Jack Albers","QB",14,2,6,33.3,32,0,0,1,16.7,5.3,-2.17,16,2.3,44.8,NA,"purdue","2022"
5,"Abdur-Rahmaan Yaseen","WR",8,1,1,100,26,0,0,0,0,26,26,26,3.3,318.4,NA,"purdue","2022"
6,"Brady Allen","QB",1,1,3,33.3,8,0,0,0,0,2.7,2.67,8,8,55.7,NA,"purdue","2022"
