"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"N'Kosi Perry","QB",12,215,371,58,2712,25,6.7,5,1.3,7.3,8.05,12.6,226,138.9,NA,"florida-atlantic","2022"
2,"Willie Taggart Jr.","QB",11,2,7,28.6,14,0,0,0,0,2,2,7,1.3,45.4,NA,"florida-atlantic","2022"
