"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Kyle McCord","QB",12,229,348,65.8,3170,24,6.9,6,1.7,9.1,9.71,13.8,264.2,161.6,NA,"ohio-state","2023"
2,"Devin Brown","QB",6,16,28,57.1,217,2,7.1,1,3.6,7.8,7.57,13.6,36.2,138.7,NA,"ohio-state","2023"
3,"Lincoln Kienholz","QB",3,10,22,45.5,111,0,0,0,0,5,5.05,11.1,37,87.8,NA,"ohio-state","2023"
4,"Emeka Egbuka","WR",10,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"ohio-state","2023"
