"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Kaleb Eleby","QB",13,230,363,63.4,3277,23,6.3,6,1.7,9,9.55,14.2,252.1,156.8,NA,"western-michigan","2021"
2,"Jack Salopek","QB",2,3,5,60,20,0,0,0,0,4,4,6.7,10,93.6,NA,"western-michigan","2021"
3,"Mareyohn Hrabowski","QB",4,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"western-michigan","2021"
